tf	target	weight
b0487	b0674	10.301
b3773	b4640	10.301
b4124	b1819	10.301
b0447	b1861	10.3
b4116	b2202	10.3
b0435	b4451	10.3
b3210	b0757	10.3
b1213	b0462	10.3
b1987	b2379	10.3
b0571	b4006	10.299
b3753	b0756	10.299
b3973	b3777	10.299
b0676	b0176	10.299
b0338	b3456	10.299
b2017	b1810	10.299
b1439	b3337	10.299
b4182	b0262	10.299
b3973	b0355	10.299
b4063	b4181	10.299
b0162	b4112	10.299
b0300	b1053	10.299
b0730	b0530	10.299
b2163	b1368	10.299
b2856	b0138	10.298
b3569	b4331	10.298
b2213	b0836	10.298
b3521	b3113	10.298
b3422	b4097	10.298
b1658	b3940	10.298
b3082	b2562	10.297
b3753	b2245	10.297
b0504	b1978	10.297
b1305	b0379	10.297
b0399	b1874	10.297
b0761	b2495	10.297
b2571	b1323	10.297
b3868	b2785	10.296
b3292	b3258	-10.296
b2731	b4460	10.296
b4479	b2866	10.295
b2369	b2410	10.295
b1658	b0762	10.295
b1658	b1295	10.295
b3897	b0508	10.295
b2561	b1328	10.295
b1659	b1759	10.295
b2697	b0050	10.295
b2667	b3685	10.295
b0730	b2349	10.295
b2193	b4021	10.295
b1827	b2169	10.294
b2669	b0858	10.294
b4182	b2383	10.294
b1339	b1410	10.294
b0571	b0599	10.294
b0623	b4577	10.294
b1306	b0938	10.294
b2571	b3096	10.294
b3773	b1571	10.294
b2157	b4340	10.293
b4113	b4208	10.293
b2127	b1000	10.293
b0676	b2326	10.293
b4340	b0876	10.293
b0076	b1496	10.293
b0357	b2352	10.293
b2409	b4212	10.293
b2537	b4015	10.293
b0240	b4129	10.293
b4327	b0396	10.293
b2364	b3686	10.293
b2531	b2187	10.292
b3905	b3392	10.292
b1221	b2678	10.292
b2015	b0857	10.292
b2248	b3134	10.292
b3105	b1101	10.291
b0487	b0699	10.291
b1450	b2258	10.291
b0300	b0288	10.291
b4396	b2572	10.291
b1111	b1736	10.291
b1823	b0170	10.291
b3963	b3496	10.291
b0080	b0677	10.291
b3025	b2945	10.291
b1512	b2867	10.291
b1303	b3107	10.291
b3897	b3683	10.291
b0730	b0930	10.291
b1594	b2450	10.291
b4182	b4332	10.291
b1284	b1708	10.291
b3202	b2425	10.29
b4479	b3642	10.29
b4018	b0313	10.29
b2213	b2189	10.29
b0715	b0518	10.29
b1384	b0791	10.289
b1213	b2350	10.289
b1130	b1635	10.289
b0566	b0899	10.289
b2550	b3014	10.289
b0069	b2450	10.288
b0330	b1014	10.288
b1827	b1711	10.288
b2577	b1796	10.288
b3872	b2399	10.288
b0447	b4519	10.288
b0620	b2629	10.288
b1303	b2899	10.287
b3219	b1043	10.287
b4393	b1667	10.287
b4694	b1112	10.287
b3897	b4192	10.287
b1014	b3038	10.287
b0113	b1658	10.287
b1303	b1649	10.287
b3264	b4048	10.286
b1187	b1054	10.286
b3060	b2251	10.286
b1013	b1963	10.286
b3481	b3869	10.286
b0676	b0026	10.286
b1201	b4317	10.286
b0413	b2319	10.286
b4327	b3946	10.286
b0300	b2668	10.286
b0889	b2304	10.285
b1594	b4392	10.285
b2684	b3738	10.285
b4324	b3635	10.285
b1014	b0064	10.285
b3520	b2269	10.285
b3783	b0355	10.285
b2837	b1571	10.285
b4479	b2184	10.284
b2213	b3545	10.284
b2669	b3624	10.284
b2157	b4484	10.284
b2869	b3114	10.284
b4251	b0877	10.284
b0113	b1252	10.284
b2479	b0212	10.284
b0840	b1582	10.284
b2289	b1969	10.283
b1275	b2683	10.283
b1696	b0608	10.283
b3405	b1829	10.283
b0683	b3042	10.283
b0208	b2381	10.283
b2839	b3828	10.283
b0294	b1182	10.283
b2125	b0727	10.283
b3872	b4194	10.283
b1969	b2929	10.282
b3783	b0866	-10.282
b3520	b4267	10.282
b4191	b3188	10.282
b3375	b3462	10.282
b1987	b0515	10.282
b3601	b3028	10.282
b3906	b0563	10.282
b3512	b1587	10.282
b4124	b3867	10.282
b3210	b3894	10.282
b3202	b3353	10.281
b3243	b0516	10.281
b2856	b0985	10.281
b1951	b3083	10.281
b3022	b1949	-10.281
b1439	b2776	10.281
b4340	b4265	10.281
b0076	b1311	10.28
b1201	b1250	10.28
b0571	b1344	10.28
b4043	b3921	10.28
b1339	b1144	10.28
b2289	b3669	10.28
b3753	b3358	10.28
b1988	b2422	10.28
b4046	b3071	10.28
b0080	b3147	10.279
b1770	b3427	10.279
b1323	b2195	10.279
b1306	b1280	10.279
b2837	b3594	10.279
b3292	b2517	-10.279
b3569	b4337	10.278
b2079	b2571	10.278
b3884	b4042	10.278
b1712	b4436	10.277
b0399	b2831	10.277
b2916	b2837	10.277
b4479	b4087	10.277
b1201	b2956	10.277
b0730	b0277	10.277
b0318	b1301	10.277
b0912	b2630	10.277
b1014	b4435	10.277
b2550	b0278	10.277
b3210	b4035	10.276
b2479	b2909	10.276
b4182	b3881	10.276
b2409	b4306	10.276
b3842	b0905	10.276
b2706	b4290	10.276
b2664	b1131	-10.276
b4018	b0312	10.276
b2289	b4450	10.275
b2491	b2427	10.275
b3512	b0773	10.275
b0034	b3477	10.274
b0375	b2637	10.274
b2839	b4399	10.274
b0162	b2977	10.274
b0020	b2378	10.274
b3783	b4472	10.274
b0357	b1652	10.274
b0840	b3574	10.274
b1987	b4383	-10.274
b4398	b2482	-10.274
b4366	b0603	10.274
b0487	b1896	10.274
b0900	b1606	10.273
b2364	b3593	10.273
b1013	b0217	10.273
b1339	b1750	10.273
b1951	b0124	10.273
b1201	b2853	10.272
b3569	b0207	10.272
b2684	b3737	10.272
b3702	b4001	10.272
b0900	b4497	10.272
b0730	b4409	10.272
b1969	b2604	10.272
b1951	b3569	10.271
b1790	b0802	10.271
b0676	b3987	10.271
b1320	b0571	10.271
b1951	b4638	10.271
b2664	b2889	10.271
b4396	b3438	10.271
b0076	b0304	10.271
b0020	b4426	10.271
b0399	b3638	10.27
b0761	b4352	10.27
b0900	b0569	10.27
b1213	b2411	10.27
b0564	b1192	10.27
b4694	b2538	10.27
b2248	b1516	10.27
b2537	b4432	10.27
b1526	b2652	10.269
b1013	b0859	10.269
b3743	b3574	10.269
b1594	b1738	10.269
b3680	b3656	10.269
b4135	b0146	10.269
b1221	b0902	10.269
b1323	b4234	10.269
b2157	b2577	10.269
b3292	b1629	-10.269
b3405	b3456	-10.269
b1540	b3162	10.269
b0840	b0356	10.269
b2669	b4372	10.269
b4300	b3861	10.269
b3226	b3010	10.269
b3889	b3953	10.269
b3773	b3594	10.269
b3842	b0459	10.269
b0912	b1399	10.268
b3669	b4177	10.268
b2837	b3652	10.268
b4004	b0308	10.268
b1450	b0773	10.268
b0900	b1496	10.267
b3105	b3764	10.267
b3202	b3869	10.267
b1187	b0630	10.267
b2382	b3756	10.267
b1237	b0082	10.267
b0761	b0354	10.267
b1221	b1191	10.267
b1284	b1626	10.267
b0162	b2172	10.266
b2364	b2705	10.266
b0330	b4230	10.266
b0020	b3214	10.266
b1735	b4311	10.266
b2667	b4181	10.266
b4063	b3890	10.266
b3515	b2253	10.266
b3516	b4109	-10.266
b3912	b3554	10.266
b2217	b0741	10.266
b3773	b1507	10.266
b2491	b1554	10.266
b2981	b2534	10.265
b4366	b3593	10.265
b0487	b1732	10.265
b3684	b3262	10.265
b2570	b0930	10.265
b2741	b0707	10.265
b2125	b0728	10.265
b4366	b4266	10.265
b2220	b2197	10.265
b2193	b3842	10.264
b3743	b3616	10.264
b1594	b1308	10.264
b4178	b2482	-10.264
b1014	b4311	10.263
b3010	b2554	10.263
b1130	b2133	10.263
b2561	b0539	10.263
b1508	b1811	10.263
b0313	b4367	10.263
b1237	b3233	10.263
b2364	b0014	10.263
b4498	b0895	10.263
b2015	b3060	10.263
b3684	b2506	10.262
b1323	b3366	10.262
b0064	b2936	10.262
b4113	b0880	10.262
b3481	b3770	10.262
b1130	b1833	10.262
b1328	b1733	10.262
b3405	b2937	10.262
b2697	b1840	10.262
b3569	b0714	10.262
b0566	b0292	10.262
b2015	b0953	10.261
b0313	b0390	10.261
b4295	b3095	10.261
b0064	b3469	10.261
b1540	b2594	10.261
b1013	b2448	10.26
b1221	b2124	10.26
b1221	b2783	10.26
b4018	b3534	10.26
b0715	b0900	10.26
b2409	b2634	10.259
b0900	b1790	10.259
b4102	b0347	10.259
b0447	b1237	10.259
b1987	b0572	10.259
b3601	b0822	10.259
b0817	b0624	10.259
b2561	b4130	10.259
b4480	b1842	10.259
b2289	b4340	10.259
b1013	b2028	10.259
b2570	b2169	10.259
b4133	b4274	10.258
b2561	b1728	10.258
b1187	b2315	10.258
b2921	b3587	10.258
b1696	b1045	10.258
b0378	b2502	10.258
b0603	b4047	10.258
b2684	b3735	10.258
b0208	b0879	10.257
b4498	b3709	10.257
b2856	b4427	10.257
b2697	b3256	10.257
b1422	b1399	10.257
b2921	b2076	10.257
b0399	b0349	10.257
b3743	b3437	10.257
b2213	b1952	10.257
b3119	b1001	10.256
b3067	b3556	10.256
b2664	b1838	10.256
b4102	b3901	10.256
b1770	b0779	10.255
b4390	b2323	10.255
b2105	b1859	10.255
b2550	b2445	10.255
b1303	b2167	10.255
b1618	b3645	10.255
b2741	b4141	10.255
b1508	b2145	10.255
b3082	b3685	10.254
b4135	b1478	10.254
b0464	b4049	10.254
b3501	b1789	10.254
b1399	b0862	10.254
b3515	b0773	10.253
b2364	b2703	10.253
b3105	b1191	10.253
b2151	b0610	10.253
b4212	b1653	10.253
b4124	b3646	10.252
b1506	b1041	10.252
b3585	b4639	10.251
b1658	b0131	10.251
b0623	b0007	10.251
b3521	b2863	10.251
b0623	b0019	10.251
b3210	b3752	10.251
b2735	b4225	10.25
b4212	b1462	10.25
b2709	b2006	10.25
b0272	b1433	10.25
b3405	b3713	10.25
b0440	b3731	10.25
b1130	b4517	10.25
b2289	b0266	10.25
b1658	b0886	10.25
b0034	b3439	10.25
b1439	b4193	10.25
b0788	b4263	10.25
b3783	b0922	10.249
b0064	b4310	10.249
b2577	b3856	10.249
b3842	b1876	10.249
b4357	b2899	10.249
b4178	b2925	10.249
b1356	b2259	10.249
b1284	b1962	10.249
b0208	b0110	10.249
b3669	b2289	10.249
b2125	b3115	10.249
b1507	b3488	10.249
b2289	b1606	10.248
b3190	b4118	-10.248
b1306	b1063	10.248
b3773	b0064	10.248
b0338	b0618	10.247
b4260	b4388	10.247
b2015	b0412	10.247
b1642	b1839	10.247
b0694	b0623	10.247
b0571	b1755	10.247
b3023	b2868	10.247
b0080	b2167	10.247
b1111	b0312	10.246
b0676	b0633	10.246
b4251	b3486	10.246
b2409	b1392	10.246
b4089	b3591	10.246
b4390	b3487	10.246
b2105	b4613	10.246
b0272	b0235	10.246
b2667	b0546	10.246
b0483	b1412	10.246
b1530	b3770	-10.246
b1526	b2842	10.246
b0080	b4065	10.246
b3906	b2466	10.245
b3105	b1145	10.245
b0076	b1021	10.245
b4212	b4199	10.245
b2163	b1153	10.245
b2669	b0840	10.245
b3669	b3473	10.245
b2213	b1431	10.245
b0020	b3293	10.245
b3828	b1645	10.245
b0730	b0546	10.245
b1508	b3858	10.245
b4018	b2321	10.245
b2248	b1486	10.244
b2624	b4267	10.244
b1013	b3594	10.244
b3188	b2970	10.244
b1111	b1356	10.244
b1608	b2210	10.244
b1988	b0653	10.244
b1450	b0856	10.244
b3082	b1707	10.244
b1450	b1342	10.244
b4479	b3155	10.243
b4340	b0288	10.243
b4212	b4326	10.243
b1531	b0503	10.243
b3501	b2591	10.243
b3783	b0125	10.242
b2381	b3887	10.242
b0300	b1161	10.242
b2684	b2747	10.242
b0240	b3996	10.242
b2687	b0781	10.242
b0796	b2215	10.242
b2151	b2805	10.241
b1497	b3546	10.241
b3025	b3889	10.241
b3226	b1130	10.241
b0464	b0234	10.241
b2193	b0895	10.241
b1320	b2806	10.241
b4102	b0774	10.241
b2577	b3653	10.241
b3773	b3263	10.24
b2381	b0192	10.24
b4401	b3129	10.24
b4205	b0326	10.24
b3075	b2251	10.24
b3237	b3646	10.24
b2571	b2948	10.24
b0817	b4179	10.239
b1303	b2538	10.239
b1111	b1171	10.239
b4018	b4350	10.239
b2157	b1846	10.239
b4396	b0208	10.239
b0912	b0163	10.239
b3512	b2717	10.239
b4480	b1585	10.239
b2399	b4351	10.239
b3912	b0494	10.238
b1201	b1907	10.238
b4340	b0846	10.238
b2805	b0757	10.238
b1284	b0281	10.238
b3842	b2348	10.237
b3438	b4396	10.237
b4004	b2199	10.237
b0113	b3396	10.237
b2382	b4210	10.237
b2381	b2573	10.237
b2808	b3820	10.237
b2571	b4171	10.237
b3082	b0223	10.237
b1526	b1487	10.236
b2151	b3418	10.236
b1530	b2792	10.236
b2364	b1796	10.236
b2289	b2167	10.236
b1570	b0281	10.236
b2667	b3437	10.236
b4124	b0781	10.236
b4124	b0784	10.236
b3118	b3956	-10.236
b0464	b3397	10.236
b3669	b4440	10.236
b1712	b3021	10.236
b2382	b1596	10.236
b2697	b2218	10.236
b3954	b3666	10.236
b2706	b2993	10.236
b2852	b2354	10.235
b1422	b3397	10.235
b1951	b3437	10.235
b3521	b2158	10.235
b4327	b4079	10.235
b2479	b0093	10.235
b1506	b3443	10.234
b3906	b0549	10.234
b2669	b2583	10.234
b3938	b3462	10.234
b4479	b1397	10.234
b4299	b1516	10.234
b1594	b3128	10.233
b1595	b2075	10.233
b3702	b0025	10.233
b0504	b1485	10.233
b0840	b2214	10.233
b0113	b3977	10.233
b3422	b4502	10.233
b1237	b2193	10.233
b1237	b3459	10.232
b1328	b4208	10.232
b0761	b3387	10.232
b2921	b4319	10.232
b3131	b4316	10.232
b4124	b0758	10.232
b2381	b3244	10.232
b2015	b0014	-10.231
b3461	b0461	10.231
b2531	b2206	-10.231
b0504	b2225	10.231
b3555	b3491	10.231
b3906	b2376	10.231
b3292	b3996	10.23
b1770	b4001	10.23
b0900	b0065	10.23
b0338	b0530	10.23
b1213	b0052	10.23
b0034	b3512	10.23
b3604	b1297	10.23
b1439	b0568	10.229
b0504	b2632	10.229
b4264	b1335	10.229
b3938	b3979	10.229
b1696	b4363	10.229
b1434	b1659	10.228
b4135	b1276	10.228
b3872	b0411	10.228
b4340	b1770	10.228
b1497	b3469	10.228
b2577	b1643	10.228
b4205	b4286	10.227
b2856	b2760	10.227
b2213	b1490	10.227
b3025	b2162	10.227
b2193	b3688	10.227
b4366	b4038	10.227
b0378	b0182	10.227
b3023	b4442	10.227
b0676	b3787	10.227
b2839	b2249	10.227
b4694	b1528	10.227
b3067	b1109	10.227
b1499	b4495	10.226
b2399	b4310	10.226
b0487	b0419	10.226
b3261	b1004	-10.226
b1508	b3536	10.226
b2399	b1427	10.226
b1399	b0864	10.225
b2213	b0367	10.225
b3753	b0307	10.225
b0435	b4544	10.225
b2369	b0122	10.225
b2531	b1020	10.225
b3889	b2849	10.225
b3438	b0261	10.225
b1434	b3105	10.225
b2289	b4638	10.225
b3743	b3461	10.225
b0571	b1858	10.225
b3131	b1826	10.224
b3954	b2134	10.224
b2193	b4154	10.224
b2409	b0267	10.224
b3906	b2389	10.224
b0162	b2535	10.224
b3906	b0716	10.224
b3210	b2495	10.224
b2669	b3470	10.224
b3190	b0914	10.223
b4062	b4626	10.223
b2015	b0562	10.223
b2869	b2428	10.223
b4295	b3906	-10.223
b2687	b3291	10.222
b2079	b1595	10.222
b2573	b0932	10.222
b1620	b1774	10.222
b4182	b4192	10.221
b2697	b0434	10.221
b3357	b1818	10.221
b3243	b2520	10.221
b3226	b2580	10.221
b1384	b0328	10.221
b3405	b3928	10.221
b0840	b3083	10.221
b0571	b0857	10.221
b0375	b1455	10.221
b4133	b3454	-10.22
b2479	b3035	10.22
b0378	b1464	10.22
b0483	b0710	10.22
b1328	b1353	10.22
b1213	b2263	10.22
b2869	b2868	10.219
b4212	b2130	10.219
b0346	b0726	10.219
b3669	b2600	10.219
b1649	b3461	10.219
b4062	b4420	10.219
b0676	b1623	10.219
b4178	b1625	10.219
b1988	b4452	10.219
b2921	b4318	10.218
b2369	b2523	10.218
b1799	b2364	10.218
b0629	b4181	10.218
b0571	b0916	10.218
b0399	b0817	10.218
b3897	b2447	10.217
b3292	b0881	10.217
b1659	b1658	10.217
b0683	b0125	10.217
b0069	b1114	10.217
b1499	b2334	10.217
b0483	b2864	10.217
b1323	b0266	10.217
b3423	b1434	10.217
b3912	b3363	10.216
b1334	b2594	10.216
b0064	b0794	10.216
b2213	b1050	10.216
b1620	b3020	10.216
b3512	b0865	10.216
b0378	b3059	10.216
b1696	b4208	10.215
b2805	b2009	10.215
b2157	b4624	10.215
b3842	b0315	10.215
b1618	b4437	10.215
b0694	b0189	10.215
b0316	b4286	10.214
b2405	b0599	10.214
b2531	b2205	-10.214
b4480	b1068	10.214
b0900	b1699	10.214
b2015	b0622	10.214
b0912	b2257	10.214
b2573	b1790	10.214
b2193	b0730	10.213
b3753	b3677	10.213
b0603	b1974	10.213
b2364	b1900	10.212
b1214	b1583	10.212
b2664	b2550	10.212
b3905	b4476	10.212
b1563	b1112	10.212
b0113	b2714	10.212
b4133	b3212	-10.212
b1951	b4614	10.212
b1201	b3154	10.212
b0162	b4606	10.212
b3264	b4356	10.212
b1213	b1116	10.212
b1399	b1668	10.212
b3461	b0313	10.211
b1712	b4135	10.211
b4062	b4618	10.211
b1130	b1255	10.211
b1334	b1206	10.211
b4062	b4446	10.211
b3743	b3527	10.211
b2213	b2257	10.211
b3405	b0678	10.211
b3190	b3743	10.21
b3828	b4327	10.21
b4063	b1457	10.21
b4299	b4323	10.21
b1506	b3086	10.21
b2127	b3099	10.21
b2399	b2790	10.21
b4398	b4401	10.209
b2684	b3736	10.209
b0272	b0227	10.209
b3190	b1638	10.209
b2364	b3931	10.209
b3585	b2754	10.209
b0900	b0427	10.208
b4324	b4166	10.208
b3889	b3723	10.208
b3556	b2181	10.208
b3025	b3890	10.208
b2667	b4614	10.208
b4046	b0447	10.207
b0076	b0562	10.207
b3237	b3226	10.207
b0483	b0959	10.207
b2017	b2006	10.207
b1512	b2220	10.207
b3512	b1127	10.207
b3912	b1200	10.207
b1237	b1248	10.207
b0761	b3131	10.207
b1284	b3660	10.206
b0300	b2063	10.206
b3601	b3055	10.206
b3075	b2733	10.206
b2079	b1844	10.206
b3410	b2674	10.206
b3912	b2516	10.206
b1618	b2646	10.206
b3237	b3163	10.206
b3375	b2145	10.206
b2667	b3459	10.205
b2157	b3125	10.205
b4393	b1875	10.205
b1356	b4035	-10.204
b0715	b2728	10.204
b3405	b2745	10.204
b4393	b0160	10.204
b1014	b1745	10.204
b1507	b3550	10.204
b0313	b3962	10.203
b3292	b2235	-10.203
b0378	b0795	10.203
b0440	b0426	10.203
b2697	b2939	10.203
b1540	b0606	10.202
b3585	b3596	10.202
b0912	b1598	10.202
b3210	b4606	10.202
b4396	b0903	10.202
b3082	b2972	10.202
b3601	b1334	10.202
b0683	b3609	10.202
b3521	b3676	10.202
b0603	b3046	10.202
b2409	b3744	10.201
b4135	b2465	10.201
b3783	b0415	10.201
b2687	b3655	10.201
b0346	b1399	10.201
b4000	b1850	10.201
b3783	b0181	10.201
b1434	b1344	10.2
b2731	b0505	10.2
b0113	b3250	10.2
b1507	b4113	10.2
b3202	b2622	10.2
b1303	b1971	10.2
b2405	b2010	10.2
b3094	b2434	10.2
b3067	b0357	10.2
b0272	b0367	10.2
b4398	b4018	10.2
b3210	b1271	10.199
b2684	b4000	10.199
b4043	b1248	10.199
b0676	b0657	10.199
b1790	b1459	10.198
b4062	b3360	10.198
b4327	b2510	10.198
b4694	b1280	10.198
b1540	b2832	10.198
b0208	b1491	10.198
b2364	b3932	10.198
b3906	b3900	10.197
b3261	b2697	10.197
b0817	b1095	10.197
b3071	b2193	10.197
b1642	b0192	10.197
b3934	b4041	10.196
b2105	b4012	10.196
b2697	b0926	10.196
b1951	b2160	10.196
b1439	b0508	10.196
b2741	b1379	10.196
b0300	b2837	10.196
b2805	b0221	10.195
b3574	b2450	10.195
b2217	b1419	10.195
b1356	b4606	10.195
b3264	b4614	10.195
b2248	b3580	10.195
b1306	b1649	10.195
b1434	b3726	10.195
b4396	b3755	10.195
b1187	b0481	10.194
b4264	b3549	10.194
b3375	b0130	10.194
b1620	b0732	10.194
b2015	b4142	-10.194
b0440	b1839	10.194
b4205	b0377	-10.194
b1916	b3807	10.194
b2667	b4417	10.193
b2667	b3663	10.193
b1130	b1641	10.193
b3461	b3171	10.193
b1303	b2398	10.193
b4133	b3460	-10.193
b3884	b3883	10.193
b1399	b3929	10.192
b2364	b3566	10.192
b4178	b2910	10.192
b1969	b0483	10.192
b1712	b2301	10.192
b2684	b3639	10.192
b0162	b0268	10.192
b1201	b1196	10.192
b1712	b1985	10.192
b1213	b1856	10.191
b1712	b0605	10.191
b3680	b2920	10.191
b4062	b4609	10.191
b0564	b2552	10.191
b1328	b1036	10.19
b4340	b2157	10.19
b0788	b0396	10.19
b2479	b2946	10.19
b3226	b1779	10.189
b2550	b4601	10.189
b3438	b0244	10.189
b4133	b4488	-10.189
b0504	b1398	10.189
b2079	b4408	10.189
b4178	b2556	10.188
b4113	b3544	10.188
b0020	b3696	10.188
b0571	b1988	10.188
b0504	b0787	10.188
b4340	b1303	10.188
b3292	b2380	10.187
b1201	b0488	10.187
b1275	b1272	10.187
b1735	b1960	10.187
b1213	b3492	10.186
b0571	b1533	10.186
b3954	b1464	10.186
b3521	b4625	10.186
b0330	b0944	10.186
b1284	b1826	10.186
b4043	b0580	10.186
b1439	b1835	10.186
b4178	b0804	-10.186
b3461	b3439	10.186
b0162	b4012	10.185
b2409	b2843	10.185
b4116	b0306	10.185
b4043	b1138	10.185
b2921	b4578	10.185
b3261	b1915	10.185
b1334	b2530	10.185
b1969	b4310	10.185
b1306	b0446	10.185
b1439	b4635	10.184
b0076	b1526	10.184
b0761	b1356	10.184
b4300	b0512	10.184
b2669	b2522	10.184
b0566	b0350	10.184
b0069	b3252	10.184
b4191	b2806	10.184
b2731	b3854	10.184
b3188	b0603	10.184
b1111	b4638	10.184
b1988	b4006	10.184
b2839	b1526	10.184
b4062	b4319	10.183
b2707	b2205	10.183
b2220	b2259	10.183
b2709	b1873	10.183
b1608	b2418	10.183
b1770	b3398	10.183
b3082	b0516	10.183
b4299	b4281	10.183
b3828	b3338	10.183
b3219	b1145	10.183
b3022	b1308	10.183
b0730	b0378	10.183
b3973	b1295	10.183
b0240	b2622	10.182
b3961	b3356	10.182
b0788	b2086	10.182
b0464	b1250	10.182
b2537	b0311	10.182
b4340	b2063	10.182
b4212	b0551	10.182
b3961	b3997	10.181
b3961	b4403	10.181
b0629	b1571	10.181
b2687	b0802	10.181
b2697	b0377	10.181
b2669	b1643	10.181
b0912	b1845	10.181
b2213	b0696	10.181
b3082	b3243	10.181
b2735	b3578	10.18
b3261	b0174	10.18
b3783	b2791	10.18
b1328	b4663	10.18
b2015	b0225	10.18
b0357	b2243	10.18
b3261	b1232	10.18
b1356	b4396	10.18
b1506	b0981	10.179
b1969	b2332	10.179
b3292	b2840	10.178
b1595	b0124	10.178
b1111	b4271	10.178
b1299	b0802	10.178
b3190	b4512	-10.177
b2706	b4322	10.177
b3512	b1218	10.177
b4241	b1421	10.177
b1334	b2593	10.177
b0912	b1723	10.177
b0564	b1963	10.177
b1530	b1523	10.177
b0566	b1346	10.177
b1439	b1313	10.177
b2684	b4658	-10.176
b4340	b2181	10.176
b1969	b2895	10.176
b4401	b4224	10.176
b0064	b3672	10.176
b3684	b4038	10.176
b0676	b4174	10.176
b3963	b3927	10.176
b1618	b3157	10.176
b1618	b1250	10.176
b0162	b2239	10.176
b1434	b1284	10.176
b1951	b2443	10.176
b3071	b0951	10.176
b2405	b3558	10.175
b3423	b3600	10.175
b0504	b0732	10.175
b0483	b2199	-10.175
b0796	b1781	10.175
b2664	b3421	10.175
b3261	b3396	10.175
b2409	b1389	10.175
b1187	b1798	10.174
b0683	b3624	10.174
b0435	b3021	10.174
b3783	b2515	10.174
b4191	b1762	10.174
b2709	b2776	10.174
b0768	b2363	10.173
b1618	b1420	10.173
b0447	b1530	10.173
b3783	b3803	10.173
b3783	b2262	10.173
b1439	b4490	10.173
b2667	b2074	10.173
b2669	b1804	10.173
b3889	b2123	10.173
b0623	b1113	10.173
b0483	b2203	-10.173
b2017	b2015	10.172
b2921	b4431	10.172
b2714	b1396	10.172
b3357	b2896	10.172
b3963	b3886	10.172
b0566	b4494	10.172
b0715	b1202	10.172
b1916	b1193	10.172
b3190	b3726	10.172
b0995	b0807	10.172
b0208	b4656	10.172
b2839	b0508	10.171
b0730	b0338	10.171
b2741	b0392	10.171
b3702	b4172	10.171
b3243	b3056	10.171
b0346	b1002	10.171
b0020	b2783	10.171
b1201	b4141	10.171
b2399	b3717	10.17
b0900	b1659	10.17
b2687	b1482	10.17
b2437	b2542	10.17
b4390	b3037	10.17
b0694	b2340	10.169
b2105	b3214	10.169
b3868	b3665	10.169
b0566	b2099	10.168
b1658	b3185	10.168
b0817	b0580	10.168
b4327	b2725	10.167
b1951	b0132	10.167
b2364	b2800	10.167
b4113	b2899	10.167
b3912	b3428	10.167
b0357	b4233	10.167
b0564	b3089	10.167
b1507	b4156	10.167
b2684	b0893	10.167
b3226	b0929	10.166
b4260	b0755	10.166
b0208	b0276	10.165
b4133	b0750	-10.165
b1570	b4179	10.165
b1696	b1800	10.165
b4251	b4523	10.165
b3897	b4644	10.165
b3702	b0143	10.165
b4124	b0785	10.165
b1570	b4046	10.165
b3569	b4329	10.164
b1221	b0192	10.164
b1951	b1731	10.164
b4390	b0084	10.164
b2151	b0794	10.164
b0504	b3447	10.164
b2399	b2366	10.164
b3680	b3335	10.164
b2697	b1855	10.164
b3210	b2286	10.163
b4191	b4655	10.163
b1356	b0232	10.163
b2667	b2184	10.163
b3075	b2180	10.163
b1399	b2179	10.163
b4205	b1029	10.163
b3410	b0130	10.163
b4102	b0263	10.162
b2735	b3025	10.162
b1659	b3471	10.162
b3897	b2361	10.162
b1213	b1055	10.162
b4178	b4140	-10.162
b1739	b0767	10.162
b2731	b2452	10.162
b1570	b4618	10.162
b1618	b2520	10.161
b0571	b2308	10.161
b1540	b0225	10.161
b3094	b4271	10.161
b2157	b3124	10.161
b0506	b1539	10.161
b2805	b2239	10.161
b3105	b1412	10.161
b2577	b4044	10.161
b0318	b0227	10.161
b4133	b3774	-10.161
b3025	b4321	10.16
b2213	b2546	10.16
b1187	b1829	10.16
b2837	b3753	10.16
b2577	b1340	10.16
b0378	b1852	10.16
b1526	b3144	10.159
b2869	b3588	10.159
b0064	b4385	10.159
b4300	b4038	10.159
b4182	b0334	10.159
b1201	b3020	10.159
b3711	b3547	10.159
b0715	b0693	10.158
b0694	b1163	10.158
b1853	b3383	10.158
b4300	b3615	10.158
b4182	b0533	10.158
b1658	b3988	10.158
b2684	b2527	10.157
b4133	b3771	-10.157
b0730	b0572	10.157
b0020	b4429	10.157
b1477	b1165	10.157
b1659	b0418	10.157
b0399	b2930	10.157
b1320	b1501	10.157
b1303	b4705	10.156
b2709	b4297	10.156
b4241	b3910	10.156
b1570	b4550	10.156
b3188	b3656	10.156
b2837	b4119	10.156
b0069	b0036	10.156
b1499	b1495	10.156
b2151	b3665	10.156
b3702	b3609	10.156
b0034	b3123	10.155
b1130	b2168	10.155
b3422	b0164	10.155
b0330	b2130	10.155
b0208	b4396	10.155
b2193	b3071	10.155
b1014	b3037	10.154
b0345	b3341	-10.154
b3868	b1987	10.154
b2687	b1112	10.154
b3105	b2942	10.154
b1563	b0281	10.154
b1951	b2158	10.154
b2980	b4189	10.154
b3423	b3724	10.154
b2405	b4025	-10.154
b0694	b0404	10.154
b3973	b1117	10.153
b0413	b3809	10.153
b1506	b4300	10.153
b1594	b2708	10.153
b1434	b2794	10.153
b2248	b2053	10.153
b2667	b0296	10.153
