tf	target	weight
b0912	b3216	0.935
b0889	b1567	0.935
b0889	b4300	0.935
b3261	b1376	0.935
b0889	b4111	0.935
b1334	b3065	0.935
b0889	b2969	0.935
b1334	b1555	0.935
b3261	b4509	0.935
b1712	b3155	0.935
b0912	b3155	0.935
b3261	b4381	0.934
b3261	b2918	0.934
b0730	b0571	0.934
b0730	b2152	0.934
b0730	b1043	0.934
b0730	b2741	0.934
b0683	b0820	0.934
b4401	b1973	0.934
b4178	b0253	0.934
b4401	b2894	0.934
b1712	b0406	0.934
b0912	b0406	0.934
b1334	b2769	0.934
b3934	b1952	0.934
b3934	b3152	0.934
